timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,tcp_window_size,interval_time,direction
1697402366.614737,192.168.10.23,128.130.57.3,39962.0,3000.0,6.0,70.0,506.0,15.009844064712524,1.0
1697402366.61506,192.168.10.23,128.130.57.3,39962.0,3000.0,6.0,70.0,501.0,0.0003230571746826,1.0
,,,,,,,,,
1697402327.746766,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,122.0,1324.0,0.0,1.0
1697402327.751787,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,70.0,9876.0,0.0050208568572998,1.0
1697402327.752111,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,114.0,9876.0,0.000324010848999,1.0
1697402327.752647,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,182.0,1324.0,0.0005359649658203,1.0
1697402327.755105,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,70.0,9876.0,0.0024580955505371,1.0
1697402327.757045,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,142.0,9876.0,0.0019400119781494,1.0
1697402327.757595,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,106.0,1324.0,0.0005500316619873,1.0
1697402327.759915,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,70.0,9876.0,0.0023200511932373,1.0
1697402327.802791,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,194.0,9876.0,0.0428760051727294,1.0
1697402327.803422,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,106.0,1324.0,0.0006308555603027,1.0
1697402327.807452,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,70.0,9876.0,0.0040299892425537,1.0
1697402332.997481,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,122.0,1324.0,5.190029144287109,1.0
1697402332.999685,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,70.0,9876.0,0.0022039413452148,1.0
1697402332.999712,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,114.0,9876.0,2.694129943847656e-05,1.0
1697402333.000361,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,182.0,1324.0,0.0006489753723144,1.0
1697402333.009801,192.168.10.135,131.130.37.53,35042.0,22.0,6.0,142.0,9876.0,0.0094399452209472,1.0
,,,,,,,,,
1697402329.719291,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,1537.0,0.0,0.0
1697402329.725047,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,235.0,0.005756139755249,0.0
1697402329.726661,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,70.0,1537.0,0.0016138553619384,0.0
1697402389.71984,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,1537.0,59.99317908287048,0.0
1697402389.72363,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,235.0,0.0037899017333984,0.0
1697402389.725074,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,70.0,1537.0,0.0014441013336181,0.0
1697402449.721916,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,1537.0,59.99684190750122,0.0
1697402449.725587,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,235.0,0.0036709308624267,0.0
1697402449.726694,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,70.0,1537.0,0.0011072158813476,0.0
1697402509.722102,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,1537.0,59.995407819747925,0.0
1697402509.727447,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,235.0,0.0053451061248779,0.0
1697402509.728751,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,70.0,1537.0,0.0013039112091064,0.0
1697402569.723148,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,1537.0,59.99439716339111,0.0
1697402569.72708,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,235.0,0.0039319992065429,0.0
1697402569.728365,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,70.0,1537.0,0.0012848377227783,0.0
1697402629.723704,192.168.10.30,128.130.135.23,1883.0,39808.0,6.0,72.0,1537.0,59.99533915519714,0.0
,,,,,,,,,
1697402329.719738,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,18704.0,0.0,1.0
1697402329.724651,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,9807.0,0.0049130916595458,1.0
1697402329.724888,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,70.0,18704.0,0.0002369880676269,1.0
1697402332.460537,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,18704.0,2.73564887046814,1.0
1697402332.464333,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,9807.0,0.003796100616455,1.0
1697402332.46456,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,70.0,18704.0,0.0002269744873046,1.0
1697402343.722483,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,18704.0,11.257922887802124,1.0
1697402343.726658,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,9807.0,0.0041751861572265,1.0
1697402343.726885,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,70.0,18704.0,0.0002269744873046,1.0
1697402354.98474,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,18704.0,11.25785493850708,1.0
1697402354.987928,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,9807.0,0.0031878948211669,1.0
1697402354.988165,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,70.0,18704.0,0.0002369880676269,1.0
1697402358.713932,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,18704.0,3.725767135620117,1.0
1697402358.718546,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,9807.0,0.0046138763427734,1.0
1697402358.71878,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,70.0,18704.0,0.0002341270446777,1.0
1697402366.246746,192.168.10.135,131.130.37.53,49666.0,22.0,6.0,106.0,18704.0,7.527966022491455,1.0
,,,,,,,,,
1697402332.460124,192.168.10.150,192.168.10.30,49266.0,1883.0,6.0,64.0,65179.0,0.0,1.0
1697402332.464715,192.168.10.30,192.168.10.150,1883.0,49266.0,6.0,64.0,65535.0,0.0045909881591796,0.0
1697402332.678254,192.168.10.150,192.168.10.30,49266.0,1883.0,6.0,64.0,65177.0,0.2135388851165771,1.0
1697402343.722018,192.168.10.150,192.168.10.30,49266.0,1883.0,6.0,64.0,65177.0,11.043764114379885,1.0
1697402343.727037,192.168.10.30,192.168.10.150,1883.0,49266.0,6.0,64.0,65535.0,0.0050189495086669,0.0
1697402343.940303,192.168.10.150,192.168.10.30,49266.0,1883.0,6.0,64.0,65175.0,0.2132661342620849,1.0
1697402354.98428,192.168.10.150,192.168.10.30,49266.0,1883.0,6.0,64.0,65175.0,11.04397702217102,1.0
